Source,sic_supplier,comp_supplier,comp_customer,sic_customer,Target,year3,conm_customer,conm_supplier,salecs_supplier,sales_supplier,sales_customer,Weight,Type
122915,1220,ALLIANCERESOURCEPTNRS,LOUISVILLEGSANDEL,4931,23465,2019,Louisville Gas And Electric,ALLIANCE RESOURCE PTNRS  -LP,219.1150054931641,2002.857055664063,1496,.10940122,Directed
8512,1311,PDCENERGY,DMIDSTREAM,1311,165466,2019,DCP Midstream LP,PDC ENERGY INC,193.5820007324219,1548.658996582031,9863,.12499976,Directed
10877,1311,UNIT,RANGERESOURCES,1311,6788,2019,Range Resources Corp.,UNIT CORP,15.66100025177002,843.2809906005859,3281.928955078125,.018571509,Directed
10877,1311,UNIT,QEPRESOURCES,1311,154357,2019,QEP RESOURCES INC,UNIT CORP,31.43899917602539,843.2809906005859,1932.600006103516,.037281759,Directed
10877,1311,UNIT,WHITINGPETROLEUM,1311,155393,2019,Whiting Petroleum Corp,UNIT CORP,5.894999980926514,843.2809906005859,2092.768005371094,.0069905524,Directed
22053,1311,CONTANGOOILGS,CONOCOPHILLIPS,1311,8549,2019,CONOCOPHILLIPS,CONTANGO OIL & GAS CO,28.44499969482422,77.08699989318848,36417,.36899865,Directed
24131,1311,SPINDLETOPOILGS,RANGERESOURCES,1311,6788,2019,Range Resources Corp.,SPINDLETOP OIL & GAS CO,.0579999983310699,6.473999857902527,3281.928955078125,.0089589125,Directed
24131,1311,SPINDLETOPOILGS,DMIDSTREAM,1311,165466,2019,"DCP Midstream, LP",SPINDLETOP OIL & GAS CO,.2339999973773956,6.473999857902527,9863,.036144577,Directed
24131,1311,SPINDLETOPOILGS,SANDRIDGEENERGY,1311,176899,2019,SandRidge Energy Inc,SPINDLETOP OIL & GAS CO,.0579999983310699,6.473999857902527,349.3949966430664,.0089589125,Directed
27677,1311,EXTRACTIONOILGS,DMIDSTREAM,1311,165466,2019,DCP Midstream LP,EXTRACTION OIL & GAS INC,116.681999206543,1060.743011474609,9863,.11000025,Directed
1678,1311,APACHE,BP,2911,2410,2019,BP Plc,APACHE CORP,1249.160034179688,7331,298756,.17039423,Directed
3469,1311,CONTINENTALRESOURCES,VALEROENERGY,2911,15247,2019,Valero Energy Corp,CONTINENTAL RESOURCES INC,0,4709.5859375,111407,.1,Directed
7620,1311,MURPHYOIL,PHILLIPS66,2911,170841,2019,Phillips 66,MURPHY OIL CORP,305.3580017089844,2334.027008056641,111461,.13082883,Directed
7912,1311,NOBLENERGY,BP,2911,2410,2019,BP Plc,NOBLE ENERGY INC,1170.670043945313,4461,298756,.26242325,Directed
8440,1311,PENNVIRGINIA,PHILLIPS66,2911,170841,2019,Phillips 66,PENN VIRGINIA CORP,0,441.0089950561523,111461,.1,Directed
10877,1311,UNIT,CVRREFINING,2911,15093,2019,CVR Refining LP,UNIT CORP,59.22800064086914,843.2809906005859,5139,.070235193,Directed
10877,1311,UNIT,VALEROENERGY,2911,15247,2019,VALERO ENERGY CORP,UNIT CORP,42.30599975585938,843.2809906005859,111407,.050168332,Directed
11781,1311,ENCANA,ROYALDUTCHSHELL,2911,12384,2019,Royal Dutch Shell PLC,ENCANA CORP,752,11878,776758,.063310325,Directed
11923,1311,ANADARKOPETROLEUM,BP,2911,2410,2019,BP Plc,ANADARKO PETROLEUM CORP,1300,13070,298756,.099464424,Directed
11923,1311,ANADARKOPETROLEUM,ROYALDUTCHSHELL,2911,12384,2019,Royal Dutch Shell PLC,ANADARKO PETROLEUM CORP,1400,13070,388379,.10711553,Directed
13431,1311,BERRYPETROLEUM,ANDEAVOR,2911,10466,2019,Andeavor,BERRY PETROLEUM,205.8289947509766,586.5570068359375,22772,.35091045,Directed
13431,1311,BERRYPETROLEUM,PHILLIPS66,2911,170841,2019,Phillips 66,BERRY PETROLEUM,164.6629943847656,586.5570068359375,111461,.28072804,Directed
14359,1311,PIONEERNATURALRESOURCES,EXXON,2911,4503,2019,Exxon Mobil Corp,PIONEER NATURAL RESOURCES CO,219.3999938964844,9379,279332,.023392685,Directed
17228,1311,TALOSENERGY,PHILLIPS66,2911,170841,2019,Phillips 66,TALOS ENERGY INC,160.4320068359375,891.2880249023438,111461,.18000019,Directed
18109,1311,JONESENERGY,CVRENERGY,2911,178672,2019,CVR Energy Inc,JONES ENERGY INC,21.31900024414063,236.3569984436035,7124,.090198301,Directed
20513,1311,MONTERESOURCES,MARATHONPETROLEUM,2911,186989,2019,Marathon Petroleum Corp,MONTAGE RESOURCES CORP,128.7859954833984,515.1449966430664,96504,.24999951,Directed
21431,1311,CALIFORNIARESOURCES,PHILLIPS66,2911,170841,2019,Phillips 66 Company,CALIFORNIA RESOURCES CORP,0,3063,111461,.1,Directed
24131,1311,SPINDLETOPOILGS,VALEROENERGY,2911,15247,2019,Valero Energy Corp,SPINDLETOP OIL & GAS CO,.0579999983310699,6.473999857902527,111407,.0089589125,Directed
24131,1311,SPINDLETOPOILGS,PHILLIPS66,2911,170841,2019,Phillips 66,SPINDLETOP OIL & GAS CO,.0579999983310699,6.473999857902527,111461,.0089589125,Directed
27786,1311,CHESAPEAKEENERGY,VALEROENERGY,2911,15247,2019,Valero Energy Corp,CHESAPEAKE ENERGY CORP,1023.099975585938,10231,111407,.099999994,Directed
142540,1311,CNOOC,BP,2911,2410,2019,BP PLC,CNOOC LTD,469.9150085449219,32999.1953125,298756,.014240196,Directed
142540,1311,CNOOC,PETROCHINA,2911,133870,2019,PetroChina Co Ltd  -ADR,CNOOC LTD,2303.196044921875,32999.1953125,342198.984375,.069795519,Directed
142540,1311,CNOOC,PHILLIPS66,2911,170841,2019,Phillips 66,CNOOC LTD,645.552001953125,32999.1953125,111461,.01956266,Directed
155393,1311,WHITINGPETROLEUM,PHILLIPS66,2911,170841,2019,Phillips 66,WHITING PETROLEUM CORP,228.9559936523438,2092.768005371094,111461,.10940343,Directed
164046,1311,GRANTIERRAENERGY,ECOPETROL,2911,287882,2019,Ecopetrol SA,GRAN TIERRA ENERGY INC,0,613.4309997558594,20883.13525390625,.1,Directed
186276,1311,KOSMOSENERGY,PHILLIPS66,2911,170841,2019,Phillips 66,KOSMOS ENERGY LTD,97.53299713134766,886.6660003662109,111461,.1099997,Directed
247371,1311,LONESTARRESOURCESUS,PHILLIPS66,2911,170841,2019,Phillips 66,LONESTAR RESOURCES US INC,0,201.169002532959,111461,.1,Directed
10877,1311,UNIT,ENERGYTRANSFERPARTNERS,4922,141720,2019,Energy Transfer Partners LP,UNIT CORP,12.69200038909912,843.2809906005859,27331,.015050737,Directed
150699,1311,CIMAREXENERGY,ENERGYTRANSFERPARTNERS,4922,141720,2019,Energy Transfer Partners LP,CIMAREX ENERGY CO,537.9739990234375,2339.016906738281,27331,.23000005,Directed
175006,1311,HARVESTOILGS,ENERGYTRANSFERPARTNERS,4922,141720,2019,Energy Transfer Partners LP,HARVEST OIL & GAS CORP,38.35900115966797,249.6310043334961,27331,.15366282,Directed
10221,1311,SILVERBOWRESOURCES,KINDERMORGAN,4923,6310,2019,Kinder Morgan Inc.,SILVERBOW RESOURCES INC,0,257.286003112793,14144,.1,Directed
19433,1311,PANHANDLEOILGS,SOUTHWESTERNENERGY,4923,9904,2019,Southwestern Energy Co,PANHANDLE OIL & GAS INC,3.38700008392334,45.0339994430542,3862,.075209841,Directed
8387,1311,GOODRICHPETROLEUM,SUNOCO,5172,12892,2019,Sunoco Inc.,GOODRICH PETROLEUM CORP,3.517999887466431,87.99600028991699,16994,.039979089,Directed
174169,1311,HALCONRESOURCES,SUNOCO,5172,12892,2019,Sunoco Inc.,HALCON RESOURCES CORP,0,225.528995513916,16994,.1,Directed
142540,1311,CNOOC,CHINAPETROLEUMCHEM,5500,140756,2019,China Petroleum & Chem  -ADR,CNOOC LTD,1937.964965820313,32999.1953125,420361.8125,.058727644,Directed
1380,1311,HESS,FINLINSTITUTIONS,6020,121713,2019,Financial Institutions,HESS CORP,0,6323,189.2099952697754,.1,Directed
9258,1381,ROWAN,FREEPORTMCMORAN,1000,14590,2019,Freeport-McMoRan Inc,ROWAN COMPANIES PLC,7.96999979019165,796.9999847412109,18628,.0099999998,Directed
5581,1381,HEERICHPAYNE,EOGRESOURCES,1311,16478,2019,EOG Resources Inc.,HELMERICH & PAYNE,258.1940002441406,2487.268005371094,17011.20166015625,.10380626,Directed
9258,1381,ROWAN,CONOCOPHILLIPS,1311,8549,2019,Conocophillips,ROWAN COMPANIES PLC,15.9399995803833,796.9999847412109,36417,.02,Directed
21165,1381,INDEPENDENCECONTRACTDRLLNG,DIAMONDBACKENERGY,1311,170750,2019,Diamondback Energy Inc,INDEPENDENCE CONTRACT DRLLNG,0,142.609001159668,2176.256042480469,.1,Directed
61409,1381,DIAMONDOFFSHREDRILLING,HESS,1311,1380,2019,Hess Corp,DIAMOND OFFSHRE DRILLING INC,270.8039855957031,1083.214996337891,6323,.25000021,Directed
61409,1381,DIAMONDOFFSHREDRILLING,ANADARKOPETROLEUM,1311,11923,2019,Anadarko Petroleum Corp,DIAMOND OFFSHRE DRILLING INC,366.1270141601563,1083.214996337891,13070,.33800033,Directed
273726,1381,SEILL,CONOCOPHILLIPS,1311,8549,2019,Conocophillips,SEADRILL LTD,139.8200073242188,1253,36417,.11158819,Directed
2270,1381,ENSCOROWAN,BP,2911,2410,2019,BP PLC,VALARIS PLC,119.3779983520508,5116.199981689453,896268,.023333333,Directed
2270,1381,ENSCOROWAN,TOTAL,2911,24625,2019,TOTAL SA,VALARIS PLC,255.8099975585938,1705.399993896484,184106,.15000001,Directed
9258,1381,ROWAN,REPSOL,2911,15319,2019,Repsol SA,ROWAN COMPANIES PLC,15.9399995803833,796.9999847412109,43517.263671875,.02,Directed
11925,1381,NOBL,ROYALDUTCHSHELL,2911,12384,2019,Royal Dutch Shell PLC,NOBLE CORP PLC,420.135986328125,1082.825973510742,388379,.38799953,Directed
11925,1381,NOBL,EQUINORASA,2911,220546,2019,Equinor ASA,NOBLE CORP PLC,167.8379974365234,1082.825973510742,78555,.15499997,Directed
16026,1381,SEILLPARTNERS,BP,2911,2410,2019,BP PLC,SEADRILL PARTNERS LLC,566.6439819335938,833.3000030517578,298756,.67999995,Directed
16026,1381,SEILLPARTNERS,CHEVRON,2911,2991,2019,Chevron Corp,SEADRILL PARTNERS LLC,70.83100128173828,833.3000030517578,158902,.085000604,Directed
16026,1381,SEILLPARTNERS,EXXON,2911,4503,2019,Exxon Mobil Corp,SEADRILL PARTNERS LLC,2.5,833.3000030517578,279332,.0030001199,Directed
21165,1381,INDEPENDENCECONTRACTDRLLNG,BP,2911,2410,2019,BP PLC,INDEPENDENCE CONTRACT DRLLNG,0,142.609001159668,298756,.1,Directed
28338,1381,TRANSOCEAN,CHEVRON,2911,2991,2019,Chevron Corp,TRANSOCEAN LTD,633.780029296875,3018,158902,.21000001,Directed
28338,1381,TRANSOCEAN,ROYALDUTCHSHELL,2911,12384,2019,Royal Dutch Shell PLC,TRANSOCEAN LTD,784.6799926757813,3018,388379,.25999999,Directed
28338,1381,TRANSOCEAN,EQUINORASA,2911,220546,2019,Equinor ASA,TRANSOCEAN LTD,543.239990234375,3018,78555,.17999999,Directed
61409,1381,DIAMONDOFFSHREDRILLING,BP,2911,2410,2019,BP,DIAMOND OFFSHRE DRILLING INC,113.7379989624023,1083.214996337891,298756,.10500039,Directed
273726,1381,SEILL,EXXON,2911,4503,2019,Exxon Mobil Corp,SEADRILL LTD,78.31999969482422,1253,279332,.062505983,Directed
273726,1381,SEILL,TOTAL,2911,24625,2019,Total SA  -ADR,SEADRILL LTD,288.4700012207031,1253,184106,.23022346,Directed
273726,1381,SEILL,EQUINORASA,2911,220546,2019,Equinor ASA,SEADRILL LTD,107.6399993896484,1253,78555,.085905828,Directed
297209,1381,PACDRILLING,ENISPA,2911,61616,2019,Eni SpA,PACIFIC DRILLING SA,5.099999904632568,264.8680038452148,88086.1328125,.019254873,Directed
23810,1382,IONGEOPHYSICAL,EXXON,2911,4503,2019,Exxon Mobil Corp,ION GEOPHYSICAL CORP,0,180.0450019836426,279332,.1,Directed
181745,1382,CSICOMESSCO,TARGARESOURCES,4923,185532,2019,Targa Resources Corp,CSI COMPRESSCO LP,65.79900360107422,438.6629867553711,10484,.14999899,Directed
9835,1389,PIONEERENERGYSERVICES,APACHE,1311,1678,2019,APACHE CORP,PIONEER ENERGY SERVICES CORP,34.81600189208984,590.0970001220703,7331,.059000473,Directed
9835,1389,PIONEERENERGYSERVICES,GRANTIERRAENERGY,1311,164046,2019,Gran Tierra Energy Inc,PIONEER ENERGY SERVICES CORP,47.79800033569336,590.0970001220703,613.4309997558594,.081000246,Directed
21834,1389,MAMMOTHENERGYSERVICES,GULFPORTENERGY,1311,26069,2019,Gulfport Energy Corp,MAMMOTH ENERGY SERVICES INC,135.2070007324219,1690.083984375,1355.044021606445,.08000017,Directed
21834,1389,MAMMOTHENERGYSERVICES,ROANRESOURCES,1311,34296,2019,Roan Resources Inc,MAMMOTH ENERGY SERVICES INC,0,1690.083984375,517.8210029602051,.1,Directed
30284,1389,LIBERTYOILFIELDSVS,EXTRACTIONOILGS,1311,27677,2019,Extraction Oil & Gas Inc,LIBERTY OILFIELD SVS,0,2155.135955810547,1060.743011474609,.1,Directed
32303,1389,QUINTANAENERGYSVC,EOGRESOURCES,1311,16478,2019,EOG Resources Inc.,QUINTANA ENERGY SVC INC,71.91799926757813,604.35400390625,17011.20166015625,.11899979,Directed
33067,1389,FTS,DEVONENERGY,1311,14934,2019,Devon Energy Corp,FTS INTERNATIONAL INC,185.1959991455078,1543.299987792969,10734,.12,Directed
33067,1389,FTS,EPENERGY,1311,18660,2019,EP Energy Corp,FTS INTERNATIONAL INC,0,1543.299987792969,1324,.1,Directed
33067,1389,FTS,CHESAPEAKEENERGY,1311,27786,2019,Chesapeake Energy Corp,FTS INTERNATIONAL INC,92.90000152587891,1543.299987792969,10231,.060195684,Directed
33067,1389,FTS,FIELDEXPLORATION,1311,29173,2019,Newfield Exploration Co,FTS INTERNATIONAL INC,0,1543.299987792969,1970,.1,Directed
34412,1389,USWELLSERVICES,ANTERORESOURCES,1311,18465,2019,Antero Resources Corp,US WELL SERVICES INC,0,648.8470077514648,4139.625854492188,.1,Directed
178851,1389,NUVERRAENVIRONMENTALSOLUTN,HESS,1311,1380,2019,Hess Corp,NUVERRA ENVIRONMENTAL SOLUTN,21.72200012207031,197.4739990234375,6323,.10999929,Directed
178851,1389,NUVERRAENVIRONMENTALSOLUTN,OASISPETROLEUM,1311,184442,2019,Oasis Petroleum Inc,NUVERRA ENVIRONMENTAL SOLUTN,15.79800033569336,197.4739990234375,2321.947021484375,.080000408,Directed
8079,1389,OCEANEERING,ROYALDUTCHSHELL,2911,12384,2019,Royal Dutch Shell PLC,OCEANEERING INTERNATIONAL,190.947998046875,1909.481994628906,388379,.099999897,Directed
65006,1389,HELIXENERGY,BP,2911,2410,2019,BP,HELIX ENERGY SOLUTIONS GROUP,110.9729995727539,739.8179931640625,298756,.15000041,Directed
34412,1389,USWELLSERVICES,SOUTHWESTERNENERGY,4923,9904,2019,Southwestern Energy Co,US WELL SERVICES INC,0,648.8470077514648,3862,.1,Directed
178851,1389,NUVERRAENVIRONMENTALSOLUTN,SOUTHWESTERNENERGY,4923,9904,2019,Southwestern Energy Co,NUVERRA ENVIRONMENTAL SOLUTN,19.74699974060059,197.4739990234375,3862,.099997975,Directed
19184,1389,CYESSENERGYPARTNERS,PACGSEL,4931,65092,2019,Pacific Gas & Electric Co,CYPRESS ENERGY PARTNERS LP,0,314.9599990844727,16760,.1,Directed
22284,1400,SMARTSAND,HESS,1311,1380,2019,Hess,SMART SAND INC,22.52199935913086,212.4700012207031,6323,.10600084,Directed
22284,1400,SMARTSAND,WPXENERGY,1311,187128,2019,WPX Energy Inc,SMART SAND INC,24.64699935913086,212.4700012207031,2310,.11600225,Directed
12432,1400,HICRUSHPARTNERS,HALLIBURTON,1389,5439,2019,HALLIBURTON CO,HI-CRUSH PARTNERS LP,0,842.8400115966797,23995,.1,Directed
12432,1400,HICRUSHPARTNERS,CHEVRON,2911,2991,2019,Chevron Corp,HI-CRUSH PARTNERS LP,0,842.8400115966797,158902,.1,Directed
22284,1400,SMARTSAND,EQT,4923,4430,2019,EQT,SMART SAND INC,45.46900177001953,212.4700012207031,4436.320983886719,.21400198,Directed
4818,1600,FLUOR,EXXON,2911,4503,2019,Exxon Mobil Corp,FLUOR CORP,3258.322021484375,19166.59912109375,279332,.17,Directed
33279,1600,INFRASTRUCTRENRGYALT,INTERSTATEPWRLT,4931,12555,2019,Interstate Power & Light Co,INFRASTRUCTR & ENRGY ALT INC,163.6620025634766,779.3429756164551,2042.299957275391,.20999998,Directed
2497,1623,MASTEC,ATT,4812,9899,2019,AT&T Corp,MASTEC INC,1589.166015625,6909.4169921875,170805,.23000002,Directed
4115,1623,DYCOMIND,VERIZONCOMMUN,4812,2136,2019,Verizon Communications Inc,DYCOM INDUSTRIES INC,599.7999877929688,833.7429809570313,32128,.71940637,Directed
4115,1623,DYCOMIND,ATT,4812,9899,2019,AT&T INC,DYCOM INDUSTRIES INC,664.2000122070313,833.7429809570313,44869,.79664838,Directed
4115,1623,DYCOMIND,CENTURYLINK,4813,2884,2019,CENTURYLINK INC,DYCOM INDUSTRIES INC,425.6000061035156,833.7429809570313,5647,.51046908,Directed
4115,1623,DYCOMIND,WINDSTREAM,4813,174490,2019,Windstream Holdings Inc,DYCOM INDUSTRIES INC,113.5999984741211,833.7429809570313,1320.599975585938,.13625301,Directed
4115,1623,DYCOMIND,COMCAST,4841,3226,2019,COMCAST CORP,DYCOM INDUSTRIES INC,650.2000122070313,833.7429809570313,26859,.77985668,Directed
4115,1623,DYCOMIND,CHARTERCOMMUN,4841,126136,2019,Charter Communications Inc,DYCOM INDUSTRIES INC,112.5970001220703,833.7429809570313,11206,.13505001,Directed
2497,1623,MASTEC,EQT,4923,4430,2019,EQT Corp,MASTEC INC,1381.883056640625,6909.4169921875,4436.320983886719,.19999994,Directed
19516,1700,INSTALLEDBLDGOD,MIHOMES,1531,12615,2019,M/I Homes Inc,INSTALLED BLDG PRODUCTS INC,0,1336.432006835938,2286.281982421875,.1,Directed
66446,1731,QUANTASERVICES,VALEROENERGY,2911,15247,2019,Valero Energy Corp,QUANTA SERVICES INC,0,11171.4228515625,111407,.1,Directed
66446,1731,QUANTASERVICES,AMERNELPWR,4911,1440,2019,American Electric Power Co Inc,QUANTA SERVICES INC,0,11171.4228515625,16195.7001953125,.1,Directed
66446,1731,QUANTASERVICES,DOMINIONENERGY,4911,4029,2019,Dominion Energy Inc,QUANTA SERVICES INC,0,11171.4228515625,13581,.1,Directed
66446,1731,QUANTASERVICES,NEXTERAENERGY,4911,4517,2019,NextEra Energy Inc,QUANTA SERVICES INC,0,11171.4228515625,16721,.1,Directed
66446,1731,QUANTASERVICES,ENTERGY,4911,7366,2019,Entergy Corp.,QUANTA SERVICES INC,0,11171.4228515625,11009.4521484375,.1,Directed
66446,1731,QUANTASERVICES,FIRSTENERGY,4911,8099,2019,FirstEnergy Corp.,QUANTA SERVICES INC,0,11171.4228515625,11261,.1,Directed
66446,1731,QUANTASERVICES,EXELON,4911,8539,2019,Exelon Corp,QUANTA SERVICES INC,0,11171.4228515625,35985,.1,Directed
66446,1731,QUANTASERVICES,SOUTHERNCALIFORNIAEDISON,4911,14912,2019,Southern California Edison,QUANTA SERVICES INC,0,11171.4228515625,12611,.1,Directed
66446,1731,QUANTASERVICES,EQTMIDSTREAMPARTNERS,4922,170748,2019,EQT Midstream Partners LP,QUANTA SERVICES INC,0,11171.4228515625,1579.56201171875,.1,Directed
66446,1731,QUANTASERVICES,DUKEENERGY,4931,4093,2019,Duke Energy Corp,QUANTA SERVICES INC,0,11171.4228515625,24521,.1,Directed
66446,1731,QUANTASERVICES,CNTRPOINTENERGY,4931,5742,2019,CenterPoint Energy Inc.,QUANTA SERVICES INC,0,11171.4228515625,10589,.1,Directed
66446,1731,QUANTASERVICES,EVERSOURCEENERGY,4931,7970,2019,Eversource Energy,QUANTA SERVICES INC,0,11171.4228515625,8448.200927734375,.1,Directed
66446,1731,QUANTASERVICES,XCELENERGY,4931,7977,2019,Xcel Energy Inc.,QUANTA SERVICES INC,0,11171.4228515625,11537,.1,Directed
66446,1731,QUANTASERVICES,PGE,4931,8264,2019,PG&E Corp,QUANTA SERVICES INC,0,11171.4228515625,16759,.1,Directed
66446,1731,QUANTASERVICES,SEMAENERGY,4931,8272,2019,Sempra Energy,QUANTA SERVICES INC,0,11171.4228515625,11261,.1,Directed
66446,1731,QUANTASERVICES,PUGETSOUNDENERGY,4931,156819,2019,Puget Sound Energy Inc,QUANTA SERVICES INC,0,11171.4228515625,3346.496032714844,.1,Directed
66446,1731,QUANTASERVICES,NISOURCE,4932,7974,2019,NiSource Inc.,QUANTA SERVICES INC,0,11171.4228515625,5114.5,.1,Directed
29609,2000,HAINCELESTIAL,UTDNATURALFOODS,5140,63927,2019,United Natural Foods Inc,HAIN CELESTIAL GROUP INC,270.3550109863281,2457.768981933594,10226.68286132813,.11000017,Directed
3362,2000,CONRABRANDS,WAART,5331,11259,2019,Wal-Mart Stores Inc,CONAGRA BRANDS INC,1905.192016601563,9538.400024414063,514405,.19973916,Directed
29609,2000,HAINCELESTIAL,WAART,5331,11259,2019,Wal-Mart Stores Inc,HAIN CELESTIAL GROUP INC,270.3550109863281,2457.768981933594,514405,.11000017,Directed
5709,2011,HORMELFOODS,WAART,5331,11259,2019,WAL-MART STORES INC,HORMEL FOODS CORP,1400,9545.7001953125,514405,.14666289,Directed
10793,2011,TYSONFOODS,WAART,5331,11259,2019,Wal-Mart Stores Inc,TYSON FOODS INC  -CL A,6928.99609375,40052,514405,.17300001,Directed
2390,2013,BRIDGFORDFOODS,DOLLARGEN,5331,4016,2019,DOLLAR GENERAL CORP,BRIDGFORD FOODS CORP,16.72900009155273,174.2569999694824,25625.04296875,.096001886,Directed
2390,2013,BRIDGFORDFOODS,WAART,5331,11259,2019,WAL-MART STORES INC,BRIDGFORD FOODS CORP,63.60400009155273,174.2569999694824,514405,.36500111,Directed
170527,2015,POST,SYSCO,5140,10247,2019,Sysco Corp,POST HOLDINGS INC,0,6257.199951171875,58727.32421875,.1,Directed
170527,2015,POST,WAART,5331,11259,2019,WAL-MART STORES INC,POST HOLDINGS INC,813.4360046386719,12514.39990234375,1028810,.064999998,Directed
62655,2020,DEANFOODS,WAART,5331,11259,2019,Wal-Mart Stores Inc,DEAN FOODS CO,1186.557983398438,7755.282958984375,514405,.15299997,Directed
2663,2030,CAMPBL,WAART,5331,11259,2019,WAL-MART STORES INC,CAMPBELL SOUP CO,1563.300048828125,7962,514405,.19634515,Directed
6573,2030,LANCASTERCOLONY,WAART,5331,11259,2019,Walmart Inc,LANCASTER COLONY CORP,209.8600006103516,1222.925018310547,514405,.17160496,Directed
28790,2030,LAMBWESTON,MCDONALDS,5812,7154,2019,McDonald's Corp,LAMB WESTON HOLDINGS INC,376.6069946289063,2753.100036621094,21025.19970703125,.13679379,Directed
8582,2033,SENECAFOODS,BGFOODS,2033,158743,2019,B&G Foods Inc.,SENECA FOODS CORP,118.3290023803711,1199.581008911133,1700.763977050781,.098641947,Directed
9777,2033,SMUCKERJM,WAART,5331,11259,2019,Wal-Mart Stores Inc,SMUCKER (JM) CO,2280.700927734375,7838,514405,.29097995,Directed
62169,2033,LANDEC,WAART,5331,11259,2019,Wal-Mart Stores Inc,LANDEC CORP,94.36100006103516,405.2669982910156,514405,.23283662,Directed
158743,2033,BGFOODS,WAART,5331,11259,2019,WAL-MART STORES INC,B&G FOODS INC,392.8760070800781,1700.763977050781,514405,.23099972,Directed
62169,2033,LANDEC,COSTCOWHOLESALE,5399,29028,2019,COSTCO WHOLESALE CORP,LANDEC CORP,99.60299682617188,405.2669982910156,141576,.2457713,Directed
5071,2040,GENMILLS,WAART,5331,11259,2019,Wal-Mart Stores Inc,GENERAL MILLS INC,3257.98811340332,67460.80078125,2057620,.048294537,Directed
6375,2040,KELLOGG,WAART,5331,11259,2019,Wal-Mart Stores,KELLOGG CO,2573.929931640625,13547,514405,.19,Directed
25424,2050,HOSTESSBRANDS,WAART,5331,11259,2019,Walmart Inc,HOSTESS BRANDS INC,178.5810041427612,1700.777984619141,1028810,.10499959,Directed
163983,2050,TREEHOUSEFOODS,WAART,5331,11259,2019,Wal-Mart Stores Inc,TREEHOUSE FOODS INC,1290.286010742188,5812.099975585938,514405,.22199997,Directed
163983,2050,TREEHOUSEFOODS,COSTCOWHOLESALE,5399,29028,2019,Costco Wholesale Corp,TREEHOUSE FOODS INC,0,5812.099975585938,141576,.1,Directed
24755,2060,SANFILIPPOJOHNBSON,PEPSICO,2080,8479,2019,PepsiCo Inc,SANFILIPPO JOHN B&SON,97.74500274658203,888.7599945068359,64661,.10997908,Directed
5597,2060,HERSHEY,TARGET,5331,3813,2019,Target Corp,HERSHEY CO,0,7791.068969726563,75356,.1,Directed
5597,2060,HERSHEY,WAART,5331,11259,2019,Wal-Mart Stores Inc,HERSHEY CO,0,7791.068969726563,514405,.1,Directed
10609,2060,TOOTSIEROLLIND,WAART,5331,11259,2019,WAL-MART STORES,TOOTSIE ROLL INDUSTRIES INC,124.1750030517578,518.9199905395508,514405,.23929508,Directed
10609,2060,TOOTSIEROLLIND,DOLLARTREE,5331,31587,2019,Dollar Tree Inc,TOOTSIE ROLL INDUSTRIES INC,57.70800018310547,518.9199905395508,22823.30029296875,.11120789,Directed
24755,2060,SANFILIPPOJOHNBSON,TARGET,5331,3813,2019,TARGET CORP,SANFILIPPO JOHN B&SON,115.5169982910156,888.7599945068359,75356,.12997547,Directed
24755,2060,SANFILIPPOJOHNBSON,WAART,5331,11259,2019,Wal-Mart Stores,SANFILIPPO JOHN B&SON,266.5790100097656,888.7599945068359,514405,.29994488,Directed
